2024-11-17 17:28:11,21.5,61.58357771260997,20356.083086053415
2024-11-17 17:28:11,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:12,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:13,21.625,61.58357771260997,20446.428571428572
2024-11-17 17:28:14,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:15,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:15,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:16,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:17,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:18,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:19,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:19,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:20,21.625,61.58357771260997,20176.99115044248
2024-11-17 17:28:21,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:22,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:23,21.625,61.58357771260997,20356.083086053415
2024-11-17 17:28:23,21.625,61.48582600195503,20266.272189349114
2024-11-17 17:28:24,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:25,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:26,21.625,61.58357771260997,20266.272189349114
2024-11-17 17:28:27,21.625,61.58357771260997,20266.272189349114
